txn_id,account_id,txn_date,txn_amount,txn_type,merchant_category,channel,is_flagged
SYNTHETIC_TXN_000430,SYNTHETIC_ACCT_0083,2024-02-10,2806.0,REFUND,TRAVEL,MOBILE,True
SYNTHETIC_TXN_000431,SYNTHETIC_ACCT_0073,2024-12-07,2020.64,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000432,SYNTHETIC_ACCT_0068,2024-12-19,7437.62,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000433,SYNTHETIC_ACCT_0046,2024-04-25,1189.19,FEE,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000434,SYNTHETIC_ACCT_0092,2024-01-15,7245.65,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000435,SYNTHETIC_ACCT_0086,2023-09-03,5438.42,REFUND,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000436,SYNTHETIC_ACCT_0027,2023-08-14,962.75,PURCHASE,TRAVEL,ATM,False
SYNTHETIC_TXN_000437,SYNTHETIC_ACCT_0011,2023-10-21,3389.53,TRANSFER,RETAIL,BRANCH,False
SYNTHETIC_TXN_000438,SYNTHETIC_ACCT_0004,2023-07-19,9383.52,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000439,SYNTHETIC_ACCT_0087,2023-10-20,3070.95,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000440,SYNTHETIC_ACCT_0032,2023-03-13,2604.51,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000441,SYNTHETIC_ACCT_0009,2023-06-05,4392.74,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000442,SYNTHETIC_ACCT_0048,2024-07-01,1080.73,TRANSFER,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000443,SYNTHETIC_ACCT_0077,2024-11-06,3759.76,REFUND,UTILITIES,BRANCH,True
SYNTHETIC_TXN_000444,SYNTHETIC_ACCT_0003,2024-08-09,5432.3,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000445,SYNTHETIC_ACCT_0024,2023-01-02,7015.51,REFUND,GROCERY,BRANCH,False
SYNTHETIC_TXN_000446,SYNTHETIC_ACCT_0028,2023-03-11,7728.14,FEE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000447,SYNTHETIC_ACCT_0097,2023-07-01,7237.49,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000448,SYNTHETIC_ACCT_0054,2023-03-27,7850.94,FEE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000449,SYNTHETIC_ACCT_0081,2024-06-13,7590.74,FEE,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000450,SYNTHETIC_ACCT_0063,2023-05-21,7182.36,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000451,SYNTHETIC_ACCT_0047,2023-03-11,9295.05,REFUND,RETAIL,MOBILE,True
SYNTHETIC_TXN_000452,SYNTHETIC_ACCT_0011,2023-11-24,4884.96,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000453,SYNTHETIC_ACCT_0017,2024-09-29,8805.51,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000454,SYNTHETIC_ACCT_0035,2023-11-12,3357.88,REFUND,TRAVEL,ATM,False
SYNTHETIC_TXN_000455,SYNTHETIC_ACCT_0099,2023-08-08,210.99,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000456,SYNTHETIC_ACCT_0044,2024-09-03,2413.94,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000457,SYNTHETIC_ACCT_0097,2023-04-01,4258.15,FEE,UTILITIES,ATM,False
SYNTHETIC_TXN_000458,SYNTHETIC_ACCT_0075,2023-03-13,8933.03,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000459,SYNTHETIC_ACCT_0044,2024-12-29,7495.41,TRANSFER,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000460,SYNTHETIC_ACCT_0003,2024-05-05,7099.95,REFUND,DINING,ONLINE,False
SYNTHETIC_TXN_000461,SYNTHETIC_ACCT_0016,2024-02-11,8984.39,FEE,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000462,SYNTHETIC_ACCT_0061,2024-11-02,3834.28,PURCHASE,GROCERY,ONLINE,False
SYNTHETIC_TXN_000463,SYNTHETIC_ACCT_0090,2024-04-24,8121.02,FEE,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000464,SYNTHETIC_ACCT_0082,2023-02-02,6523.52,TRANSFER,GROCERY,ATM,False
SYNTHETIC_TXN_000465,SYNTHETIC_ACCT_0079,2024-04-25,5254.69,FEE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000466,SYNTHETIC_ACCT_0094,2024-04-20,873.85,PURCHASE,DINING,ONLINE,False
SYNTHETIC_TXN_000467,SYNTHETIC_ACCT_0064,2023-05-09,1525.39,TRANSFER,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000468,SYNTHETIC_ACCT_0064,2023-11-24,8721.49,PURCHASE,HEALTHCARE,MOBILE,False
SYNTHETIC_TXN_000469,SYNTHETIC_ACCT_0054,2024-11-23,1770.73,PURCHASE,DINING,MOBILE,False
SYNTHETIC_TXN_000470,SYNTHETIC_ACCT_0060,2023-07-29,3391.19,REFUND,GROCERY,MOBILE,False
SYNTHETIC_TXN_000471,SYNTHETIC_ACCT_0095,2023-02-16,6758.75,TRANSFER,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000472,SYNTHETIC_ACCT_0006,2024-11-29,9496.04,REFUND,UTILITIES,MOBILE,False
SYNTHETIC_TXN_000473,SYNTHETIC_ACCT_0039,2023-04-20,7325.55,PURCHASE,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000474,SYNTHETIC_ACCT_0070,2024-09-07,2451.14,REFUND,RETAIL,MOBILE,False
SYNTHETIC_TXN_000475,SYNTHETIC_ACCT_0055,2023-06-11,2047.88,PURCHASE,RETAIL,MOBILE,False
SYNTHETIC_TXN_000476,SYNTHETIC_ACCT_0066,2023-01-12,5591.81,TRANSFER,GROCERY,BRANCH,False
SYNTHETIC_TXN_000477,SYNTHETIC_ACCT_0037,2024-05-04,2254.51,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000478,SYNTHETIC_ACCT_0093,2023-11-10,8726.09,PURCHASE,RETAIL,ONLINE,False
SYNTHETIC_TXN_000479,SYNTHETIC_ACCT_0027,2023-11-09,1956.96,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000480,SYNTHETIC_ACCT_0014,2024-08-27,6988.13,REFUND,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000481,SYNTHETIC_ACCT_0085,2023-12-20,5301.51,REFUND,TRAVEL,MOBILE,False
SYNTHETIC_TXN_000482,SYNTHETIC_ACCT_0010,2024-06-18,2204.73,PURCHASE,HEALTHCARE,ONLINE,False
SYNTHETIC_TXN_000483,SYNTHETIC_ACCT_0080,2024-08-20,1892.45,TRANSFER,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000484,SYNTHETIC_ACCT_0083,2024-12-02,1806.87,FEE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000485,SYNTHETIC_ACCT_0084,2024-10-27,9291.47,FEE,RETAIL,ATM,False
SYNTHETIC_TXN_000486,SYNTHETIC_ACCT_0066,2024-04-26,4706.31,PURCHASE,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000487,SYNTHETIC_ACCT_0069,2024-01-04,2578.8,REFUND,UTILITIES,ONLINE,False
SYNTHETIC_TXN_000488,SYNTHETIC_ACCT_0059,2024-12-31,8249.14,PURCHASE,HEALTHCARE,ATM,False
SYNTHETIC_TXN_000489,SYNTHETIC_ACCT_0085,2024-01-16,2422.87,TRANSFER,TRAVEL,BRANCH,False
SYNTHETIC_TXN_000490,SYNTHETIC_ACCT_0055,2024-07-14,9058.29,REFUND,TRAVEL,ONLINE,False
SYNTHETIC_TXN_000491,SYNTHETIC_ACCT_0058,2023-01-08,7602.09,FEE,GROCERY,ATM,False
SYNTHETIC_TXN_000492,SYNTHETIC_ACCT_0021,2023-06-20,8746.78,REFUND,HEALTHCARE,BRANCH,False
SYNTHETIC_TXN_000493,SYNTHETIC_ACCT_0019,2024-12-24,2908.57,PURCHASE,DINING,ATM,False
SYNTHETIC_TXN_000494,SYNTHETIC_ACCT_0073,2024-03-30,3622.19,PURCHASE,GROCERY,MOBILE,False
SYNTHETIC_TXN_000495,SYNTHETIC_ACCT_0073,2023-01-01,8517.56,REFUND,GROCERY,BRANCH,True
SYNTHETIC_TXN_000496,SYNTHETIC_ACCT_0030,2023-02-11,2760.98,REFUND,RETAIL,ONLINE,False
SYNTHETIC_TXN_000497,SYNTHETIC_ACCT_0099,2023-04-22,7896.31,FEE,TRAVEL,ATM,False
SYNTHETIC_TXN_000498,SYNTHETIC_ACCT_0039,2024-10-17,8135.88,FEE,DINING,MOBILE,False
SYNTHETIC_TXN_000499,SYNTHETIC_ACCT_0025,2023-01-14,5250.9,TRANSFER,UTILITIES,BRANCH,False
SYNTHETIC_TXN_000500,SYNTHETIC_ACCT_0067,2023-06-02,8102.14,PURCHASE,GROCERY,ATM,False
