account_id,region,total_txn_amount,rank_within_region
SYNTHETIC_ACCT_0917,WEST,105368.12999999999,341
SYNTHETIC_ACCT_0918,EAST,58017.31000000001,479
SYNTHETIC_ACCT_0919,EAST,78917.53,457
SYNTHETIC_ACCT_0920,NORTH,122640.30999999998,280
SYNTHETIC_ACCT_0921,SOUTH,122125.00000000001,282
SYNTHETIC_ACCT_0922,EAST,111877.58999999998,317
SYNTHETIC_ACCT_0923,EAST,146385.78000000003,111
SYNTHETIC_ACCT_0924,EAST,209099.90999999997,4
SYNTHETIC_ACCT_0925,NORTH,110153.96999999999,384
SYNTHETIC_ACCT_0926,SOUTH,126620.26,242
SYNTHETIC_ACCT_0927,EAST,110380.82999999997,325
SYNTHETIC_ACCT_0928,EAST,130685.99999999999,190
SYNTHETIC_ACCT_0929,WEST,130502.01,175
SYNTHETIC_ACCT_0930,WEST,126054.75000000001,203
SYNTHETIC_ACCT_0931,NORTH,91019.24,477
SYNTHETIC_ACCT_0932,NORTH,100471.22999999998,437
SYNTHETIC_ACCT_0933,EAST,108256.11,342
SYNTHETIC_ACCT_0934,SOUTH,128927.84999999998,230
SYNTHETIC_ACCT_0935,EAST,122701.05999999998,244
SYNTHETIC_ACCT_0936,EAST,91653.82,418
SYNTHETIC_ACCT_0937,WEST,170454.58000000002,28
SYNTHETIC_ACCT_0938,WEST,118731.86999999998,253
SYNTHETIC_ACCT_0939,WEST,117037.16000000002,265
SYNTHETIC_ACCT_0940,WEST,97283.40000000001,392
SYNTHETIC_ACCT_0941,WEST,134819.56999999998,143
SYNTHETIC_ACCT_0942,NORTH,130988.45,211
SYNTHETIC_ACCT_0943,WEST,89391.99,427
SYNTHETIC_ACCT_0944,EAST,110902.78,322
SYNTHETIC_ACCT_0945,NORTH,120563.86999999998,301
SYNTHETIC_ACCT_0946,NORTH,171469.33000000002,30
SYNTHETIC_ACCT_0947,SOUTH,73523.54,499
SYNTHETIC_ACCT_0948,EAST,161687.82,63
SYNTHETIC_ACCT_0949,WEST,148367.44,81
SYNTHETIC_ACCT_0950,SOUTH,104587.70999999998,386
SYNTHETIC_ACCT_0951,NORTH,142705.37999999998,116
SYNTHETIC_ACCT_0952,EAST,98594.47,394
SYNTHETIC_ACCT_0953,EAST,98760.79,392
SYNTHETIC_ACCT_0954,WEST,128526.05000000003,190
SYNTHETIC_ACCT_0955,SOUTH,126410.42000000001,245
SYNTHETIC_ACCT_0956,EAST,136343.27000000002,163
SYNTHETIC_ACCT_0957,NORTH,114768.03000000004,344
SYNTHETIC_ACCT_0958,WEST,133620.01,153
SYNTHETIC_ACCT_0959,SOUTH,173740.93999999997,26
SYNTHETIC_ACCT_0960,SOUTH,113643.1,340
SYNTHETIC_ACCT_0961,NORTH,122304.86000000002,284
SYNTHETIC_ACCT_0962,NORTH,135209.56,180
SYNTHETIC_ACCT_0963,NORTH,106787.26999999999,404
SYNTHETIC_ACCT_0964,EAST,149440.03,95
SYNTHETIC_ACCT_0965,WEST,97209.2,394
SYNTHETIC_ACCT_0966,SOUTH,121942.34999999996,283
SYNTHETIC_ACCT_0967,WEST,79888.38,451
SYNTHETIC_ACCT_0968,NORTH,138809.0,147
SYNTHETIC_ACCT_0969,SOUTH,200352.9000000001,5
SYNTHETIC_ACCT_0970,SOUTH,185821.28,13
SYNTHETIC_ACCT_0971,NORTH,113664.46,352
SYNTHETIC_ACCT_0972,NORTH,126777.87,245
SYNTHETIC_ACCT_0973,EAST,119979.03000000001,271
SYNTHETIC_ACCT_0974,SOUTH,120370.76,295
SYNTHETIC_ACCT_0975,NORTH,160422.32,54
SYNTHETIC_ACCT_0976,EAST,129116.48999999998,202
SYNTHETIC_ACCT_0977,EAST,144726.88,119
SYNTHETIC_ACCT_0978,EAST,192222.27,12
SYNTHETIC_ACCT_0979,WEST,157613.13999999998,47
SYNTHETIC_ACCT_0980,SOUTH,104249.13999999998,389
SYNTHETIC_ACCT_0981,NORTH,62426.03999999999,526
SYNTHETIC_ACCT_0982,SOUTH,117071.59,312
SYNTHETIC_ACCT_0983,NORTH,146300.42000000004,97
SYNTHETIC_ACCT_0984,NORTH,97385.01,452
SYNTHETIC_ACCT_0985,NORTH,111186.95000000001,376
SYNTHETIC_ACCT_0986,NORTH,90663.24,480
SYNTHETIC_ACCT_0987,WEST,119049.68999999996,252
SYNTHETIC_ACCT_0988,NORTH,143251.03999999998,113
SYNTHETIC_ACCT_0989,EAST,121478.22000000002,255
SYNTHETIC_ACCT_0990,NORTH,152142.6,75
SYNTHETIC_ACCT_0991,SOUTH,64683.34,506
SYNTHETIC_ACCT_0992,NORTH,156793.65,60
SYNTHETIC_ACCT_0993,WEST,146062.35,91
SYNTHETIC_ACCT_0994,EAST,129174.55,200
SYNTHETIC_ACCT_0995,NORTH,136948.69999999998,166
SYNTHETIC_ACCT_0996,NORTH,89381.39,484
SYNTHETIC_ACCT_0997,WEST,152890.67999999996,65
SYNTHETIC_ACCT_0998,NORTH,131118.3,209
SYNTHETIC_ACCT_0999,WEST,130401.91999999998,177
SYNTHETIC_ACCT_1000,SOUTH,154431.4,84
SYNTHETIC_ACCT_1001,EAST,112949.26999999999,307
SYNTHETIC_ACCT_1002,EAST,159793.03,69
SYNTHETIC_ACCT_1003,NORTH,100442.42,438
SYNTHETIC_ACCT_1004,WEST,97889.38,387
SYNTHETIC_ACCT_1005,NORTH,102920.75000000003,425
SYNTHETIC_ACCT_1006,SOUTH,147738.69999999998,115
SYNTHETIC_ACCT_1007,EAST,113792.58999999997,302
SYNTHETIC_ACCT_1008,SOUTH,164408.64999999997,48
SYNTHETIC_ACCT_1009,SOUTH,106909.07999999999,381
SYNTHETIC_ACCT_1010,NORTH,91354.81,475
SYNTHETIC_ACCT_1011,SOUTH,153497.61,87
SYNTHETIC_ACCT_1012,SOUTH,86443.27,475
SYNTHETIC_ACCT_1013,WEST,153995.02,59
SYNTHETIC_ACCT_1014,NORTH,139816.78,140
SYNTHETIC_ACCT_1015,SOUTH,108187.67000000001,368
SYNTHETIC_ACCT_1016,NORTH,112194.01000000001,370
SYNTHETIC_ACCT_1017,EAST,104881.06000000001,364
SYNTHETIC_ACCT_1018,SOUTH,94777.67000000001,434
SYNTHETIC_ACCT_1019,WEST,112329.06,287
SYNTHETIC_ACCT_1020,WEST,114949.78000000001,280
SYNTHETIC_ACCT_1021,SOUTH,187820.44,10
SYNTHETIC_ACCT_1022,SOUTH,102403.57,399
SYNTHETIC_ACCT_1023,SOUTH,123367.47999999998,273
SYNTHETIC_ACCT_1024,EAST,118764.59000000005,274
SYNTHETIC_ACCT_1025,NORTH,93421.41,463
SYNTHETIC_ACCT_1026,NORTH,166581.61,37
SYNTHETIC_ACCT_1027,EAST,96355.72000000002,403
SYNTHETIC_ACCT_1028,SOUTH,143382.00000000003,137
SYNTHETIC_ACCT_1029,SOUTH,159592.86999999997,67
SYNTHETIC_ACCT_1030,NORTH,138550.86,151
SYNTHETIC_ACCT_1031,SOUTH,168044.32,36
SYNTHETIC_ACCT_1032,EAST,159210.51,71
SYNTHETIC_ACCT_1033,SOUTH,148069.68,112
SYNTHETIC_ACCT_1034,WEST,162656.52000000002,42
SYNTHETIC_ACCT_1035,NORTH,126888.90000000001,242
SYNTHETIC_ACCT_1036,EAST,125109.97,232
SYNTHETIC_ACCT_1037,SOUTH,91188.18,453
SYNTHETIC_ACCT_1038,WEST,190006.59999999998,10
SYNTHETIC_ACCT_1039,WEST,130103.51000000001,179
SYNTHETIC_ACCT_1040,WEST,115351.75,276
SYNTHETIC_ACCT_1041,WEST,126811.16000000002,197
SYNTHETIC_ACCT_1042,SOUTH,114746.25000000001,328
SYNTHETIC_ACCT_1043,WEST,159833.64000000004,44
SYNTHETIC_ACCT_1044,NORTH,142672.88000000003,117
SYNTHETIC_ACCT_1045,WEST,98538.38000000002,379
SYNTHETIC_ACCT_1046,NORTH,135468.99000000002,177
SYNTHETIC_ACCT_1047,WEST,144287.00000000003,102
SYNTHETIC_ACCT_1048,EAST,110242.08999999998,327
SYNTHETIC_ACCT_1049,WEST,185008.62000000002,15
SYNTHETIC_ACCT_1050,SOUTH,114439.95999999999,331
SYNTHETIC_ACCT_1051,NORTH,89395.12999999999,483
SYNTHETIC_ACCT_1052,NORTH,135605.74,176
SYNTHETIC_ACCT_1053,EAST,193132.48,11
SYNTHETIC_ACCT_1054,WEST,146713.09999999998,90
SYNTHETIC_ACCT_1055,WEST,106992.40000000001,332
SYNTHETIC_ACCT_1056,EAST,117908.79999999999,277
SYNTHETIC_ACCT_1057,EAST,122953.84000000001,241
SYNTHETIC_ACCT_1058,NORTH,115399.71000000002,338
SYNTHETIC_ACCT_1059,NORTH,151694.99999999997,76
SYNTHETIC_ACCT_1060,WEST,92199.31999999998,417
SYNTHETIC_ACCT_1061,SOUTH,137409.28,175
SYNTHETIC_ACCT_1062,WEST,138112.3,122
SYNTHETIC_ACCT_1063,SOUTH,145115.0,124
SYNTHETIC_ACCT_1064,NORTH,108160.31999999999,392
SYNTHETIC_ACCT_1065,EAST,64217.58,476
SYNTHETIC_ACCT_1066,NORTH,185506.11000000002,11
SYNTHETIC_ACCT_1067,NORTH,155816.15,64
SYNTHETIC_ACCT_1068,EAST,158626.18,74
SYNTHETIC_ACCT_1069,WEST,117334.97,259
SYNTHETIC_ACCT_1070,EAST,137366.80000000002,156
SYNTHETIC_ACCT_1071,NORTH,150385.88,79
SYNTHETIC_ACCT_1072,SOUTH,159477.74,68
SYNTHETIC_ACCT_1073,EAST,123082.2,240
SYNTHETIC_ACCT_1074,SOUTH,115102.71999999997,325
SYNTHETIC_ACCT_1075,SOUTH,164641.93,46
SYNTHETIC_ACCT_1076,NORTH,139303.38999999998,144
SYNTHETIC_ACCT_1077,EAST,159009.15999999997,72
SYNTHETIC_ACCT_1078,EAST,120557.56000000001,264
SYNTHETIC_ACCT_1079,WEST,111676.36,296
SYNTHETIC_ACCT_1080,EAST,117978.62,276
SYNTHETIC_ACCT_1081,WEST,111970.03,292
SYNTHETIC_ACCT_1082,EAST,154953.52000000002,84
SYNTHETIC_ACCT_1083,EAST,134202.09,169
SYNTHETIC_ACCT_1084,NORTH,102183.17000000001,427
SYNTHETIC_ACCT_1085,EAST,99737.61,387
SYNTHETIC_ACCT_1086,EAST,157458.69,78
SYNTHETIC_ACCT_1087,NORTH,121928.43000000001,291
SYNTHETIC_ACCT_1088,EAST,139177.95,146
SYNTHETIC_ACCT_1089,NORTH,135814.41999999998,174
SYNTHETIC_ACCT_1090,WEST,74253.72000000002,463
SYNTHETIC_ACCT_1091,EAST,88540.86,428
SYNTHETIC_ACCT_1092,WEST,67193.26,467
SYNTHETIC_ACCT_1093,EAST,146686.58000000002,108
SYNTHETIC_ACCT_1094,NORTH,142530.38999999998,118
SYNTHETIC_ACCT_1095,WEST,94460.76000000001,407
SYNTHETIC_ACCT_1096,SOUTH,155633.05999999997,79
SYNTHETIC_ACCT_1097,NORTH,129021.13999999998,222
SYNTHETIC_ACCT_1098,EAST,129131.15,201
SYNTHETIC_ACCT_1099,EAST,81459.26000000001,451
SYNTHETIC_ACCT_1100,EAST,98852.23,389
SYNTHETIC_ACCT_1101,NORTH,185924.50000000003,10
SYNTHETIC_ACCT_1102,NORTH,133602.66,191
SYNTHETIC_ACCT_1103,NORTH,171098.59,31
SYNTHETIC_ACCT_1104,SOUTH,91005.03000000004,457
SYNTHETIC_ACCT_1105,WEST,95334.92,405
SYNTHETIC_ACCT_1106,WEST,121964.76,234
SYNTHETIC_ACCT_1107,WEST,74600.37000000001,460
SYNTHETIC_ACCT_1108,EAST,101050.48999999999,384
SYNTHETIC_ACCT_1109,SOUTH,136097.72999999998,186
SYNTHETIC_ACCT_1110,EAST,146942.38000000003,106
SYNTHETIC_ACCT_1111,NORTH,127127.24000000002,236
SYNTHETIC_ACCT_1112,NORTH,178748.61000000002,20
SYNTHETIC_ACCT_1113,NORTH,90733.81000000001,479
SYNTHETIC_ACCT_1114,WEST,93288.60000000002,413
SYNTHETIC_ACCT_1115,EAST,112509.96999999997,312
SYNTHETIC_ACCT_1116,NORTH,110250.13999999998,383
SYNTHETIC_ACCT_1117,WEST,117215.71,262
SYNTHETIC_ACCT_1118,WEST,234904.64,1
SYNTHETIC_ACCT_1119,SOUTH,137030.52,178
SYNTHETIC_ACCT_1120,EAST,128634.03000000003,207
SYNTHETIC_ACCT_1121,NORTH,110577.73000000003,380
SYNTHETIC_ACCT_1122,SOUTH,130823.04999999999,217
SYNTHETIC_ACCT_1123,EAST,137089.27000000002,160
SYNTHETIC_ACCT_1124,NORTH,130812.39000000001,213
SYNTHETIC_ACCT_1125,WEST,97922.76999999999,386
SYNTHETIC_ACCT_1126,EAST,186693.91000000006,17
SYNTHETIC_ACCT_1127,EAST,132923.24,178
SYNTHETIC_ACCT_1128,NORTH,105093.66,413
SYNTHETIC_ACCT_1129,WEST,100130.04000000001,369
SYNTHETIC_ACCT_1130,NORTH,106315.20000000001,407
SYNTHETIC_ACCT_1131,EAST,147355.53999999998,104
SYNTHETIC_ACCT_1132,EAST,116014.48000000003,289
SYNTHETIC_ACCT_1133,NORTH,104678.21999999999,415
SYNTHETIC_ACCT_1134,SOUTH,124025.99999999997,265
SYNTHETIC_ACCT_1135,SOUTH,158618.13,71
SYNTHETIC_ACCT_1136,WEST,118335.87999999999,255
SYNTHETIC_ACCT_1137,SOUTH,134598.47,198
SYNTHETIC_ACCT_1138,SOUTH,137405.95,176
SYNTHETIC_ACCT_1139,NORTH,119912.27999999998,308
SYNTHETIC_ACCT_1140,SOUTH,109365.16999999998,361
SYNTHETIC_ACCT_1141,EAST,96892.38,401
SYNTHETIC_ACCT_1142,NORTH,104357.95000000001,416
SYNTHETIC_ACCT_1143,WEST,120016.26999999999,246
SYNTHETIC_ACCT_1144,SOUTH,161683.97000000006,59
SYNTHETIC_ACCT_1145,WEST,92038.99,419
SYNTHETIC_ACCT_1146,WEST,131111.37000000002,168
SYNTHETIC_ACCT_1147,WEST,85843.26999999999,441
SYNTHETIC_ACCT_1148,NORTH,100239.77000000003,440
SYNTHETIC_ACCT_1149,NORTH,82451.13999999998,505
SYNTHETIC_ACCT_1150,NORTH,126175.78,251
SYNTHETIC_ACCT_1151,NORTH,123215.75,274
SYNTHETIC_ACCT_1152,NORTH,70071.94,521
SYNTHETIC_ACCT_1153,WEST,145107.77000000002,95
SYNTHETIC_ACCT_1154,WEST,109630.26999999999,315
SYNTHETIC_ACCT_1155,WEST,64226.09,471
SYNTHETIC_ACCT_1156,NORTH,120257.36,306
SYNTHETIC_ACCT_1157,SOUTH,185766.72999999995,14
SYNTHETIC_ACCT_1158,WEST,112562.88999999998,285
SYNTHETIC_ACCT_1159,NORTH,163701.87,44
SYNTHETIC_ACCT_1160,EAST,102641.62000000004,375
SYNTHETIC_ACCT_1161,SOUTH,77460.38,495
SYNTHETIC_ACCT_1162,WEST,130523.25999999998,174
SYNTHETIC_ACCT_1163,WEST,122231.00000000003,231
SYNTHETIC_ACCT_1164,EAST,101740.81,379
SYNTHETIC_ACCT_1165,NORTH,119217.92999999998,315
SYNTHETIC_ACCT_1166,EAST,148300.91999999998,101
SYNTHETIC_ACCT_1167,SOUTH,170615.37999999998,30
SYNTHETIC_ACCT_1168,EAST,154681.37,85
SYNTHETIC_ACCT_1169,NORTH,112678.01,363
SYNTHETIC_ACCT_1170,SOUTH,129047.79000000001,227
SYNTHETIC_ACCT_1171,SOUTH,101089.12000000001,407
SYNTHETIC_ACCT_1172,NORTH,127571.12,229
SYNTHETIC_ACCT_1173,NORTH,104189.43,419
SYNTHETIC_ACCT_1174,WEST,79297.59000000001,452
SYNTHETIC_ACCT_1175,EAST,110327.92,326
SYNTHETIC_ACCT_1176,NORTH,85690.21,499
SYNTHETIC_ACCT_1177,SOUTH,124218.45000000001,263
SYNTHETIC_ACCT_1178,EAST,169528.95999999996,47
SYNTHETIC_ACCT_1179,NORTH,94455.43,460
SYNTHETIC_ACCT_1180,EAST,155641.87999999995,82
SYNTHETIC_ACCT_1181,EAST,109735.82999999999,331
SYNTHETIC_ACCT_1182,EAST,128475.44,209
SYNTHETIC_ACCT_1183,NORTH,92641.06999999999,469
SYNTHETIC_ACCT_1184,WEST,200118.86999999994,7
SYNTHETIC_ACCT_1185,NORTH,128706.1,223
SYNTHETIC_ACCT_1186,NORTH,118670.83000000002,319
SYNTHETIC_ACCT_1187,NORTH,122920.05999999997,276
SYNTHETIC_ACCT_1188,NORTH,112795.88000000003,361
SYNTHETIC_ACCT_1189,SOUTH,88621.25000000001,468
SYNTHETIC_ACCT_1190,EAST,108176.47000000002,344
SYNTHETIC_ACCT_1191,EAST,159801.2,68
SYNTHETIC_ACCT_1192,EAST,87381.91000000002,435
SYNTHETIC_ACCT_1193,NORTH,74450.40000000001,518
SYNTHETIC_ACCT_1194,NORTH,153328.49,71
SYNTHETIC_ACCT_1195,NORTH,136809.32,168
SYNTHETIC_ACCT_1196,NORTH,145966.14999999997,100
SYNTHETIC_ACCT_1197,EAST,170614.12,44
SYNTHETIC_ACCT_1198,EAST,147343.49000000002,105
SYNTHETIC_ACCT_1199,SOUTH,103290.69,393
SYNTHETIC_ACCT_1200,WEST,137882.74000000002,124
SYNTHETIC_ACCT_1201,NORTH,122736.00000000001,278
SYNTHETIC_ACCT_1202,NORTH,134766.85,181
SYNTHETIC_ACCT_1203,EAST,73016.68999999999,466
SYNTHETIC_ACCT_1204,SOUTH,95029.76,430
SYNTHETIC_ACCT_1205,EAST,106679.74999999999,355
SYNTHETIC_ACCT_1206,SOUTH,94437.25999999998,436
SYNTHETIC_ACCT_1207,WEST,110672.57000000002,304
SYNTHETIC_ACCT_1208,SOUTH,165863.32,44
SYNTHETIC_ACCT_1209,NORTH,55958.42999999999,528
SYNTHETIC_ACCT_1210,EAST,80066.19,454
SYNTHETIC_ACCT_1211,SOUTH,110212.26999999999,357
SYNTHETIC_ACCT_1212,EAST,66715.71,475
SYNTHETIC_ACCT_1213,NORTH,78481.78,509
SYNTHETIC_ACCT_1214,EAST,154535.5,86
SYNTHETIC_ACCT_1215,SOUTH,102661.61999999998,398
SYNTHETIC_ACCT_1216,EAST,154288.18999999997,87
SYNTHETIC_ACCT_1217,EAST,94745.87999999999,408
SYNTHETIC_ACCT_1218,WEST,126313.16999999998,201
SYNTHETIC_ACCT_1219,NORTH,125420.84,255
SYNTHETIC_ACCT_1220,NORTH,161677.79,47
SYNTHETIC_ACCT_1221,WEST,132751.18000000002,160
SYNTHETIC_ACCT_1222,WEST,100985.29,364
SYNTHETIC_ACCT_1223,WEST,164609.89,35
SYNTHETIC_ACCT_1224,SOUTH,170725.56,29
SYNTHETIC_ACCT_1225,WEST,96519.35999999999,400
SYNTHETIC_ACCT_1226,NORTH,60856.329999999994,527
SYNTHETIC_ACCT_1227,WEST,110322.22000000002,309
SYNTHETIC_ACCT_1228,WEST,120606.23999999998,241
SYNTHETIC_ACCT_1229,NORTH,138704.74,148
SYNTHETIC_ACCT_1230,EAST,110028.12999999999,329
SYNTHETIC_ACCT_1231,WEST,117737.62999999998,258
SYNTHETIC_ACCT_1232,SOUTH,136809.32,181
SYNTHETIC_ACCT_1233,EAST,145406.11,118
SYNTHETIC_ACCT_1234,EAST,107727.36000000002,349
SYNTHETIC_ACCT_1235,WEST,111738.15000000001,295
SYNTHETIC_ACCT_1236,NORTH,156509.82,61
SYNTHETIC_ACCT_1237,NORTH,103138.68,424
SYNTHETIC_ACCT_1238,SOUTH,163279.15,55
SYNTHETIC_ACCT_1239,EAST,111906.87000000001,316
SYNTHETIC_ACCT_1240,SOUTH,124019.54000000002,266
SYNTHETIC_ACCT_1241,WEST,133926.15,148
SYNTHETIC_ACCT_1242,NORTH,106937.53000000001,403
SYNTHETIC_ACCT_1243,SOUTH,120514.49999999997,294
SYNTHETIC_ACCT_1244,SOUTH,103446.54999999999,392
SYNTHETIC_ACCT_1245,SOUTH,128992.64999999998,228
SYNTHETIC_ACCT_1246,SOUTH,141659.74,149
SYNTHETIC_ACCT_1247,WEST,82795.43999999999,449
SYNTHETIC_ACCT_1248,SOUTH,149578.99999999994,104
SYNTHETIC_ACCT_1249,WEST,42054.07,476
SYNTHETIC_ACCT_1250,NORTH,112365.89000000001,367
SYNTHETIC_ACCT_1251,WEST,125509.15,204
SYNTHETIC_ACCT_1252,SOUTH,91007.19,456
SYNTHETIC_ACCT_1253,SOUTH,137154.05000000002,177
SYNTHETIC_ACCT_1254,WEST,111816.09999999999,294
SYNTHETIC_ACCT_1255,SOUTH,64659.61999999999,507
SYNTHETIC_ACCT_1256,SOUTH,140287.36999999997,156
SYNTHETIC_ACCT_1257,EAST,143407.68,128
SYNTHETIC_ACCT_1258,WEST,92206.60999999999,416
SYNTHETIC_ACCT_1259,WEST,184814.78,16
SYNTHETIC_ACCT_1260,SOUTH,186866.43000000005,11
SYNTHETIC_ACCT_1261,WEST,133977.83000000002,147
SYNTHETIC_ACCT_1262,NORTH,136457.14,172
SYNTHETIC_ACCT_1263,EAST,86742.32999999999,436
SYNTHETIC_ACCT_1264,WEST,136725.84999999998,132
SYNTHETIC_ACCT_1265,EAST,135179.34000000003,168
SYNTHETIC_ACCT_1266,WEST,102301.65999999999,354
SYNTHETIC_ACCT_1267,SOUTH,123395.62000000001,272
SYNTHETIC_ACCT_1268,EAST,108863.19,338
SYNTHETIC_ACCT_1269,SOUTH,97553.51999999999,419
SYNTHETIC_ACCT_1270,EAST,141771.02000000002,135
SYNTHETIC_ACCT_1271,WEST,67573.86,466
SYNTHETIC_ACCT_1272,NORTH,87497.81000000001,492
SYNTHETIC_ACCT_1273,SOUTH,106617.56000000003,382
SYNTHETIC_ACCT_1274,WEST,98225.86,382
SYNTHETIC_ACCT_1275,WEST,121521.78,236
SYNTHETIC_ACCT_1276,EAST,78493.64,458
SYNTHETIC_ACCT_1277,EAST,166194.71000000005,57
SYNTHETIC_ACCT_1278,EAST,122354.02999999997,248
SYNTHETIC_ACCT_1279,SOUTH,91551.57,449
SYNTHETIC_ACCT_1280,NORTH,115829.92000000001,336
SYNTHETIC_ACCT_1281,EAST,169838.91999999998,45
SYNTHETIC_ACCT_1282,EAST,125153.55000000003,231
SYNTHETIC_ACCT_1283,NORTH,106962.20000000001,402
SYNTHETIC_ACCT_1284,NORTH,140847.36000000002,131
SYNTHETIC_ACCT_1285,SOUTH,125087.24999999999,254
SYNTHETIC_ACCT_1286,SOUTH,162785.05999999997,56
SYNTHETIC_ACCT_1287,EAST,137510.56000000003,155
SYNTHETIC_ACCT_1288,WEST,129713.12000000001,185
SYNTHETIC_ACCT_1289,WEST,130612.13999999998,173
SYNTHETIC_ACCT_1290,NORTH,155502.56999999998,66
SYNTHETIC_ACCT_1291,NORTH,134536.03,182
SYNTHETIC_ACCT_1292,EAST,129634.90999999997,199
SYNTHETIC_ACCT_1293,NORTH,87050.68000000001,493
SYNTHETIC_ACCT_1294,SOUTH,163290.75999999998,54
SYNTHETIC_ACCT_1295,EAST,128181.54000000001,213
SYNTHETIC_ACCT_1296,WEST,87438.68999999999,438
SYNTHETIC_ACCT_1297,NORTH,140972.06,130
SYNTHETIC_ACCT_1298,NORTH,136449.86,173
SYNTHETIC_ACCT_1299,EAST,107816.81000000001,347
SYNTHETIC_ACCT_1300,EAST,84995.48,442
SYNTHETIC_ACCT_1301,NORTH,85997.73000000001,498
SYNTHETIC_ACCT_1302,WEST,130786.38999999998,171
SYNTHETIC_ACCT_1303,SOUTH,114149.66999999998,337
SYNTHETIC_ACCT_1304,WEST,124384.58,216
SYNTHETIC_ACCT_1305,SOUTH,54757.76,511
SYNTHETIC_ACCT_1306,WEST,94421.04000000001,408
SYNTHETIC_ACCT_1307,WEST,101968.93999999999,356
SYNTHETIC_ACCT_1308,SOUTH,110620.85000000002,355
SYNTHETIC_ACCT_1309,SOUTH,144503.56,127
SYNTHETIC_ACCT_1310,EAST,150658.48000000004,92
SYNTHETIC_ACCT_1311,NORTH,114803.30000000002,343
SYNTHETIC_ACCT_1312,SOUTH,86836.89000000001,474
SYNTHETIC_ACCT_1313,SOUTH,96658.3,422
SYNTHETIC_ACCT_1314,SOUTH,104275.44000000002,388
SYNTHETIC_ACCT_1315,WEST,132846.08,158
SYNTHETIC_ACCT_1316,WEST,108309.61,323
SYNTHETIC_ACCT_1317,NORTH,122077.11000000002,289
SYNTHETIC_ACCT_1318,NORTH,107448.77,398
SYNTHETIC_ACCT_1319,SOUTH,142516.19999999998,145
SYNTHETIC_ACCT_1320,WEST,155704.52,57
SYNTHETIC_ACCT_1321,NORTH,111374.57999999997,374
SYNTHETIC_ACCT_1322,EAST,127516.01,216
SYNTHETIC_ACCT_1323,WEST,120376.32,242
SYNTHETIC_ACCT_1324,EAST,117549.77,282
SYNTHETIC_ACCT_1325,WEST,169617.10000000003,29
SYNTHETIC_ACCT_1326,WEST,156863.95000000004,51
SYNTHETIC_ACCT_1327,NORTH,137057.23,165
SYNTHETIC_ACCT_1328,SOUTH,109554.57,360
SYNTHETIC_ACCT_1329,SOUTH,94340.27,437
SYNTHETIC_ACCT_1330,NORTH,109997.55,386
SYNTHETIC_ACCT_1331,EAST,76809.87,461
SYNTHETIC_ACCT_1332,SOUTH,108119.71,371
SYNTHETIC_ACCT_1333,NORTH,141910.71000000005,123
SYNTHETIC_ACCT_1334,NORTH,160966.02000000002,51
SYNTHETIC_ACCT_1335,WEST,129653.79999999997,187
SYNTHETIC_ACCT_1336,WEST,145798.26000000007,92
SYNTHETIC_ACCT_1337,EAST,167441.96000000002,54
SYNTHETIC_ACCT_1338,NORTH,132101.57,203
SYNTHETIC_ACCT_1339,WEST,109918.64000000001,312
SYNTHETIC_ACCT_1340,EAST,128252.68999999996,212
SYNTHETIC_ACCT_1341,SOUTH,145419.11000000002,120
SYNTHETIC_ACCT_1342,EAST,104629.62999999996,366
SYNTHETIC_ACCT_1343,WEST,124175.62000000002,220
SYNTHETIC_ACCT_1344,EAST,172618.25,42
SYNTHETIC_ACCT_1345,SOUTH,130323.74000000002,220
SYNTHETIC_ACCT_1346,SOUTH,111593.65,349
SYNTHETIC_ACCT_1347,NORTH,177437.4,23
SYNTHETIC_ACCT_1348,EAST,117166.10000000002,285
SYNTHETIC_ACCT_1349,EAST,158365.16,77
SYNTHETIC_ACCT_1350,EAST,173292.63999999996,39
SYNTHETIC_ACCT_1351,WEST,87473.15999999999,437
SYNTHETIC_ACCT_1352,SOUTH,160773.44,61
SYNTHETIC_ACCT_1353,EAST,122630.78,245
SYNTHETIC_ACCT_1354,EAST,113361.12999999999,303
SYNTHETIC_ACCT_1355,EAST,105280.76000000001,360
SYNTHETIC_ACCT_1356,EAST,104735.22000000002,365
SYNTHETIC_ACCT_1357,NORTH,98488.67000000001,450
SYNTHETIC_ACCT_1358,WEST,133182.09,156
SYNTHETIC_ACCT_1359,EAST,104929.65,363
SYNTHETIC_ACCT_1360,NORTH,140335.49000000002,136
SYNTHETIC_ACCT_1361,SOUTH,169839.8,31
SYNTHETIC_ACCT_1362,NORTH,116233.40000000002,334
SYNTHETIC_ACCT_1363,SOUTH,122727.43000000001,278
SYNTHETIC_ACCT_1364,EAST,179871.29,30
SYNTHETIC_ACCT_1365,WEST,129668.3,186
SYNTHETIC_ACCT_1366,EAST,108833.41999999998,339
SYNTHETIC_ACCT_1367,NORTH,126917.98000000004,240
SYNTHETIC_ACCT_1368,NORTH,84335.63,501
SYNTHETIC_ACCT_1369,EAST,80236.43000000001,453
SYNTHETIC_ACCT_1370,NORTH,104006.69000000003,421
SYNTHETIC_ACCT_1371,WEST,134136.74,146
SYNTHETIC_ACCT_1372,WEST,96450.16999999998,401
SYNTHETIC_ACCT_1373,EAST,122427.8,246
SYNTHETIC_ACCT_1374,NORTH,101162.03,433
