account_id,customer_segment,region
SYNTHETIC_ACCT_1216,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1217,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1218,RETAIL,WEST
SYNTHETIC_ACCT_1219,WEALTH,NORTH
SYNTHETIC_ACCT_1220,STUDENT,NORTH
SYNTHETIC_ACCT_1222,RETAIL,WEST
SYNTHETIC_ACCT_1223,STUDENT,WEST
SYNTHETIC_ACCT_1224,STUDENT,SOUTH
SYNTHETIC_ACCT_1225,RETAIL,WEST
SYNTHETIC_ACCT_1226,STUDENT,NORTH
SYNTHETIC_ACCT_1227,RETAIL,WEST
SYNTHETIC_ACCT_1229,RETAIL,NORTH
SYNTHETIC_ACCT_1230,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1231,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1232,WEALTH,SOUTH
SYNTHETIC_ACCT_1233,RETAIL,EAST
SYNTHETIC_ACCT_1234,RETAIL,EAST
SYNTHETIC_ACCT_1235,RETAIL,WEST
SYNTHETIC_ACCT_1237,RETAIL,NORTH
SYNTHETIC_ACCT_1238,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1239,WEALTH,EAST
SYNTHETIC_ACCT_1240,RETAIL,SOUTH
SYNTHETIC_ACCT_1242,RETAIL,NORTH
SYNTHETIC_ACCT_1243,WEALTH,SOUTH
SYNTHETIC_ACCT_1244,WEALTH,SOUTH
SYNTHETIC_ACCT_1245,RETAIL,SOUTH
SYNTHETIC_ACCT_1246,RETAIL,SOUTH
SYNTHETIC_ACCT_1247,RETAIL,WEST
SYNTHETIC_ACCT_1248,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1249,STUDENT,WEST
SYNTHETIC_ACCT_1250,WEALTH,NORTH
SYNTHETIC_ACCT_1251,STUDENT,WEST
SYNTHETIC_ACCT_1252,RETAIL,SOUTH
SYNTHETIC_ACCT_1253,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1254,WEALTH,WEST
SYNTHETIC_ACCT_1255,STUDENT,SOUTH
SYNTHETIC_ACCT_1256,RETAIL,SOUTH
SYNTHETIC_ACCT_1257,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1258,RETAIL,WEST
SYNTHETIC_ACCT_1261,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1262,RETAIL,NORTH
SYNTHETIC_ACCT_1263,RETAIL,EAST
SYNTHETIC_ACCT_1264,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1265,RETAIL,EAST
SYNTHETIC_ACCT_1266,RETAIL,WEST
SYNTHETIC_ACCT_1269,STUDENT,SOUTH
SYNTHETIC_ACCT_1271,RETAIL,WEST
SYNTHETIC_ACCT_1272,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1273,STUDENT,SOUTH
SYNTHETIC_ACCT_1274,STUDENT,WEST
SYNTHETIC_ACCT_1276,STUDENT,EAST
SYNTHETIC_ACCT_1277,WEALTH,EAST
SYNTHETIC_ACCT_1278,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1280,STUDENT,NORTH
SYNTHETIC_ACCT_1281,STUDENT,EAST
SYNTHETIC_ACCT_1282,WEALTH,EAST
SYNTHETIC_ACCT_1283,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1284,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1287,WEALTH,EAST
SYNTHETIC_ACCT_1288,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1289,RETAIL,WEST
SYNTHETIC_ACCT_1290,WEALTH,NORTH
SYNTHETIC_ACCT_1291,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1292,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1293,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1294,RETAIL,SOUTH
SYNTHETIC_ACCT_1295,STUDENT,EAST
SYNTHETIC_ACCT_1296,WEALTH,WEST
SYNTHETIC_ACCT_1297,WEALTH,NORTH
SYNTHETIC_ACCT_1298,WEALTH,NORTH
SYNTHETIC_ACCT_1299,RETAIL,EAST
SYNTHETIC_ACCT_1300,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1301,STUDENT,NORTH
SYNTHETIC_ACCT_1302,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1303,WEALTH,SOUTH
SYNTHETIC_ACCT_1304,WEALTH,WEST
SYNTHETIC_ACCT_1306,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1307,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1308,STUDENT,SOUTH
SYNTHETIC_ACCT_1309,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1310,WEALTH,EAST
SYNTHETIC_ACCT_1311,RETAIL,NORTH
SYNTHETIC_ACCT_1312,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1313,STUDENT,SOUTH
SYNTHETIC_ACCT_1314,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1315,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1316,WEALTH,WEST
SYNTHETIC_ACCT_1317,WEALTH,NORTH
SYNTHETIC_ACCT_1318,WEALTH,NORTH
SYNTHETIC_ACCT_1319,WEALTH,SOUTH
SYNTHETIC_ACCT_1320,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1321,RETAIL,NORTH
SYNTHETIC_ACCT_1322,WEALTH,EAST
SYNTHETIC_ACCT_1323,RETAIL,WEST
SYNTHETIC_ACCT_1324,STUDENT,EAST
SYNTHETIC_ACCT_1325,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1326,STUDENT,WEST
SYNTHETIC_ACCT_1327,WEALTH,NORTH
SYNTHETIC_ACCT_1328,STUDENT,SOUTH
SYNTHETIC_ACCT_1331,WEALTH,EAST
SYNTHETIC_ACCT_1332,STUDENT,SOUTH
SYNTHETIC_ACCT_1333,STUDENT,NORTH
SYNTHETIC_ACCT_1334,RETAIL,NORTH
SYNTHETIC_ACCT_1335,RETAIL,WEST
SYNTHETIC_ACCT_1336,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1337,STUDENT,EAST
SYNTHETIC_ACCT_1338,RETAIL,NORTH
SYNTHETIC_ACCT_1339,RETAIL,WEST
SYNTHETIC_ACCT_1341,STUDENT,SOUTH
SYNTHETIC_ACCT_1342,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1343,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1345,WEALTH,SOUTH
SYNTHETIC_ACCT_1346,STUDENT,SOUTH
SYNTHETIC_ACCT_1347,WEALTH,NORTH
SYNTHETIC_ACCT_1348,RETAIL,EAST
SYNTHETIC_ACCT_1349,WEALTH,EAST
SYNTHETIC_ACCT_1350,WEALTH,EAST
SYNTHETIC_ACCT_1351,RETAIL,WEST
SYNTHETIC_ACCT_1352,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1353,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1354,WEALTH,EAST
SYNTHETIC_ACCT_1356,RETAIL,EAST
SYNTHETIC_ACCT_1358,STUDENT,WEST
SYNTHETIC_ACCT_1359,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1360,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1361,WEALTH,SOUTH
SYNTHETIC_ACCT_1363,STUDENT,SOUTH
SYNTHETIC_ACCT_1364,STUDENT,EAST
SYNTHETIC_ACCT_1365,STUDENT,WEST
SYNTHETIC_ACCT_1366,WEALTH,EAST
SYNTHETIC_ACCT_1368,STUDENT,NORTH
SYNTHETIC_ACCT_1369,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1370,WEALTH,NORTH
SYNTHETIC_ACCT_1372,RETAIL,WEST
SYNTHETIC_ACCT_1374,WEALTH,NORTH
SYNTHETIC_ACCT_1375,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1376,STUDENT,WEST
SYNTHETIC_ACCT_1377,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1379,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1381,WEALTH,SOUTH
SYNTHETIC_ACCT_1382,RETAIL,WEST
SYNTHETIC_ACCT_1383,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1384,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1386,WEALTH,SOUTH
SYNTHETIC_ACCT_1387,STUDENT,NORTH
SYNTHETIC_ACCT_1388,WEALTH,SOUTH
SYNTHETIC_ACCT_1390,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1391,RETAIL,SOUTH
SYNTHETIC_ACCT_1392,WEALTH,NORTH
SYNTHETIC_ACCT_1393,STUDENT,NORTH
SYNTHETIC_ACCT_1395,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1396,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1397,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1399,WEALTH,SOUTH
SYNTHETIC_ACCT_1400,STUDENT,SOUTH
SYNTHETIC_ACCT_1402,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1403,STUDENT,WEST
SYNTHETIC_ACCT_1405,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1406,STUDENT,NORTH
SYNTHETIC_ACCT_1407,WEALTH,EAST
SYNTHETIC_ACCT_1408,WEALTH,SOUTH
SYNTHETIC_ACCT_1410,RETAIL,EAST
SYNTHETIC_ACCT_1412,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1413,WEALTH,EAST
SYNTHETIC_ACCT_1414,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1415,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1416,RETAIL,WEST
SYNTHETIC_ACCT_1417,STUDENT,EAST
SYNTHETIC_ACCT_1419,STUDENT,EAST
SYNTHETIC_ACCT_1421,RETAIL,NORTH
SYNTHETIC_ACCT_1423,WEALTH,WEST
SYNTHETIC_ACCT_1424,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1425,RETAIL,NORTH
SYNTHETIC_ACCT_1426,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1427,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1428,RETAIL,SOUTH
SYNTHETIC_ACCT_1429,RETAIL,WEST
SYNTHETIC_ACCT_1430,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1431,STUDENT,SOUTH
SYNTHETIC_ACCT_1432,WEALTH,NORTH
SYNTHETIC_ACCT_1433,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1434,WEALTH,NORTH
SYNTHETIC_ACCT_1435,STUDENT,SOUTH
SYNTHETIC_ACCT_1436,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1437,WEALTH,EAST
SYNTHETIC_ACCT_1438,STUDENT,WEST
SYNTHETIC_ACCT_1439,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1440,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1443,STUDENT,EAST
SYNTHETIC_ACCT_1444,STUDENT,NORTH
SYNTHETIC_ACCT_1445,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1446,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1447,WEALTH,WEST
SYNTHETIC_ACCT_1448,STUDENT,SOUTH
SYNTHETIC_ACCT_1449,WEALTH,EAST
SYNTHETIC_ACCT_1453,WEALTH,WEST
SYNTHETIC_ACCT_1454,RETAIL,NORTH
SYNTHETIC_ACCT_1457,RETAIL,NORTH
SYNTHETIC_ACCT_1458,STUDENT,NORTH
SYNTHETIC_ACCT_1459,STUDENT,NORTH
SYNTHETIC_ACCT_1460,RETAIL,SOUTH
SYNTHETIC_ACCT_1461,RETAIL,EAST
SYNTHETIC_ACCT_1463,WEALTH,WEST
SYNTHETIC_ACCT_1464,STUDENT,SOUTH
SYNTHETIC_ACCT_1466,WEALTH,SOUTH
SYNTHETIC_ACCT_1468,STUDENT,NORTH
SYNTHETIC_ACCT_1469,RETAIL,SOUTH
SYNTHETIC_ACCT_1470,STUDENT,NORTH
SYNTHETIC_ACCT_1472,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1473,WEALTH,SOUTH
SYNTHETIC_ACCT_1474,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1475,WEALTH,SOUTH
SYNTHETIC_ACCT_1476,WEALTH,WEST
SYNTHETIC_ACCT_1477,STUDENT,WEST
SYNTHETIC_ACCT_1478,STUDENT,NORTH
SYNTHETIC_ACCT_1479,STUDENT,WEST
SYNTHETIC_ACCT_1480,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1481,WEALTH,SOUTH
SYNTHETIC_ACCT_1482,STUDENT,EAST
SYNTHETIC_ACCT_1484,WEALTH,NORTH
SYNTHETIC_ACCT_1485,WEALTH,SOUTH
SYNTHETIC_ACCT_1486,STUDENT,EAST
SYNTHETIC_ACCT_1488,WEALTH,EAST
SYNTHETIC_ACCT_1489,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1490,STUDENT,EAST
SYNTHETIC_ACCT_1491,STUDENT,SOUTH
SYNTHETIC_ACCT_1493,WEALTH,NORTH
SYNTHETIC_ACCT_1494,STUDENT,NORTH
SYNTHETIC_ACCT_1496,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1498,WEALTH,NORTH
SYNTHETIC_ACCT_1501,RETAIL,SOUTH
SYNTHETIC_ACCT_1502,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1504,STUDENT,NORTH
SYNTHETIC_ACCT_1505,STUDENT,SOUTH
SYNTHETIC_ACCT_1506,STUDENT,NORTH
SYNTHETIC_ACCT_1508,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1509,WEALTH,SOUTH
SYNTHETIC_ACCT_1510,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1511,RETAIL,SOUTH
SYNTHETIC_ACCT_1513,STUDENT,NORTH
SYNTHETIC_ACCT_1514,RETAIL,SOUTH
SYNTHETIC_ACCT_1515,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1516,WEALTH,WEST
SYNTHETIC_ACCT_1517,STUDENT,WEST
SYNTHETIC_ACCT_1518,RETAIL,WEST
SYNTHETIC_ACCT_1520,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1521,WEALTH,EAST
SYNTHETIC_ACCT_1522,RETAIL,NORTH
SYNTHETIC_ACCT_1523,STUDENT,SOUTH
SYNTHETIC_ACCT_1524,WEALTH,NORTH
SYNTHETIC_ACCT_1526,STUDENT,NORTH
SYNTHETIC_ACCT_1527,WEALTH,EAST
SYNTHETIC_ACCT_1529,STUDENT,SOUTH
SYNTHETIC_ACCT_1530,STUDENT,NORTH
SYNTHETIC_ACCT_1531,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1532,STUDENT,WEST
SYNTHETIC_ACCT_1533,RETAIL,EAST
SYNTHETIC_ACCT_1534,WEALTH,EAST
SYNTHETIC_ACCT_1535,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1536,STUDENT,NORTH
SYNTHETIC_ACCT_1538,WEALTH,WEST
SYNTHETIC_ACCT_1539,STUDENT,NORTH
SYNTHETIC_ACCT_1540,STUDENT,EAST
SYNTHETIC_ACCT_1541,RETAIL,SOUTH
SYNTHETIC_ACCT_1542,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1543,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1544,RETAIL,NORTH
SYNTHETIC_ACCT_1545,WEALTH,SOUTH
SYNTHETIC_ACCT_1546,WEALTH,EAST
SYNTHETIC_ACCT_1547,STUDENT,SOUTH
SYNTHETIC_ACCT_1548,STUDENT,NORTH
SYNTHETIC_ACCT_1550,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1551,RETAIL,NORTH
SYNTHETIC_ACCT_1552,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1553,WEALTH,EAST
SYNTHETIC_ACCT_1555,WEALTH,WEST
SYNTHETIC_ACCT_1556,WEALTH,EAST
SYNTHETIC_ACCT_1557,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1558,RETAIL,SOUTH
SYNTHETIC_ACCT_1559,RETAIL,EAST
SYNTHETIC_ACCT_1560,RETAIL,EAST
SYNTHETIC_ACCT_1562,WEALTH,NORTH
SYNTHETIC_ACCT_1563,WEALTH,SOUTH
SYNTHETIC_ACCT_1564,STUDENT,EAST
SYNTHETIC_ACCT_1565,STUDENT,EAST
SYNTHETIC_ACCT_1566,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1567,WEALTH,NORTH
SYNTHETIC_ACCT_1568,WEALTH,EAST
SYNTHETIC_ACCT_1569,WEALTH,WEST
SYNTHETIC_ACCT_1570,WEALTH,EAST
SYNTHETIC_ACCT_1571,WEALTH,SOUTH
SYNTHETIC_ACCT_1572,STUDENT,SOUTH
SYNTHETIC_ACCT_1573,WEALTH,SOUTH
SYNTHETIC_ACCT_1574,WEALTH,WEST
SYNTHETIC_ACCT_1575,WEALTH,EAST
SYNTHETIC_ACCT_1576,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1577,WEALTH,SOUTH
SYNTHETIC_ACCT_1578,WEALTH,NORTH
SYNTHETIC_ACCT_1579,STUDENT,SOUTH
SYNTHETIC_ACCT_1580,WEALTH,NORTH
SYNTHETIC_ACCT_1582,WEALTH,WEST
SYNTHETIC_ACCT_1583,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1584,RETAIL,EAST
SYNTHETIC_ACCT_1585,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1587,WEALTH,SOUTH
SYNTHETIC_ACCT_1590,RETAIL,NORTH
SYNTHETIC_ACCT_1591,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1592,STUDENT,SOUTH
SYNTHETIC_ACCT_1593,RETAIL,SOUTH
SYNTHETIC_ACCT_1594,STUDENT,SOUTH
SYNTHETIC_ACCT_1595,STUDENT,EAST
SYNTHETIC_ACCT_1596,WEALTH,WEST
SYNTHETIC_ACCT_1597,RETAIL,WEST
SYNTHETIC_ACCT_1599,STUDENT,SOUTH
SYNTHETIC_ACCT_1600,RETAIL,NORTH
SYNTHETIC_ACCT_1601,WEALTH,NORTH
SYNTHETIC_ACCT_1602,RETAIL,SOUTH
SYNTHETIC_ACCT_1603,WEALTH,WEST
SYNTHETIC_ACCT_1604,STUDENT,EAST
SYNTHETIC_ACCT_1606,RETAIL,SOUTH
SYNTHETIC_ACCT_1607,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1608,WEALTH,EAST
SYNTHETIC_ACCT_1610,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1611,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1612,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1614,WEALTH,SOUTH
SYNTHETIC_ACCT_1615,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1616,WEALTH,NORTH
SYNTHETIC_ACCT_1617,STUDENT,WEST
SYNTHETIC_ACCT_1619,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1620,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1624,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1626,STUDENT,SOUTH
SYNTHETIC_ACCT_1627,WEALTH,SOUTH
SYNTHETIC_ACCT_1628,RETAIL,NORTH
SYNTHETIC_ACCT_1630,WEALTH,SOUTH
SYNTHETIC_ACCT_1632,STUDENT,SOUTH
SYNTHETIC_ACCT_1633,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1634,RETAIL,EAST
SYNTHETIC_ACCT_1635,RETAIL,NORTH
SYNTHETIC_ACCT_1636,RETAIL,EAST
SYNTHETIC_ACCT_1637,WEALTH,SOUTH
SYNTHETIC_ACCT_1638,STUDENT,NORTH
SYNTHETIC_ACCT_1639,RETAIL,SOUTH
SYNTHETIC_ACCT_1642,STUDENT,SOUTH
SYNTHETIC_ACCT_1643,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1644,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1645,RETAIL,SOUTH
SYNTHETIC_ACCT_1646,STUDENT,WEST
SYNTHETIC_ACCT_1647,WEALTH,NORTH
SYNTHETIC_ACCT_1648,WEALTH,SOUTH
SYNTHETIC_ACCT_1649,WEALTH,SOUTH
SYNTHETIC_ACCT_1650,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1651,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1652,WEALTH,EAST
SYNTHETIC_ACCT_1653,WEALTH,WEST
SYNTHETIC_ACCT_1655,WEALTH,EAST
SYNTHETIC_ACCT_1656,WEALTH,SOUTH
SYNTHETIC_ACCT_1657,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1658,STUDENT,SOUTH
SYNTHETIC_ACCT_1659,RETAIL,SOUTH
SYNTHETIC_ACCT_1660,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1661,STUDENT,NORTH
SYNTHETIC_ACCT_1665,RETAIL,WEST
SYNTHETIC_ACCT_1667,STUDENT,SOUTH
SYNTHETIC_ACCT_1668,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1669,RETAIL,SOUTH
SYNTHETIC_ACCT_1670,WEALTH,NORTH
SYNTHETIC_ACCT_1672,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1673,WEALTH,EAST
SYNTHETIC_ACCT_1674,STUDENT,NORTH
SYNTHETIC_ACCT_1675,WEALTH,EAST
SYNTHETIC_ACCT_1676,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1677,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1678,WEALTH,WEST
SYNTHETIC_ACCT_1679,STUDENT,SOUTH
SYNTHETIC_ACCT_1680,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1682,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1683,STUDENT,WEST
SYNTHETIC_ACCT_1684,WEALTH,WEST
SYNTHETIC_ACCT_1685,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1686,STUDENT,NORTH
SYNTHETIC_ACCT_1687,RETAIL,WEST
SYNTHETIC_ACCT_1688,RETAIL,WEST
SYNTHETIC_ACCT_1689,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1690,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1691,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1692,WEALTH,WEST
SYNTHETIC_ACCT_1694,WEALTH,NORTH
SYNTHETIC_ACCT_1695,RETAIL,EAST
SYNTHETIC_ACCT_1697,RETAIL,EAST
SYNTHETIC_ACCT_1698,RETAIL,SOUTH
SYNTHETIC_ACCT_1701,WEALTH,WEST
SYNTHETIC_ACCT_1702,RETAIL,WEST
SYNTHETIC_ACCT_1703,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1705,RETAIL,WEST
SYNTHETIC_ACCT_1706,WEALTH,SOUTH
SYNTHETIC_ACCT_1709,STUDENT,SOUTH
SYNTHETIC_ACCT_1710,RETAIL,WEST
SYNTHETIC_ACCT_1712,WEALTH,NORTH
SYNTHETIC_ACCT_1713,RETAIL,WEST
SYNTHETIC_ACCT_1714,WEALTH,WEST
SYNTHETIC_ACCT_1715,WEALTH,NORTH
SYNTHETIC_ACCT_1716,RETAIL,SOUTH
SYNTHETIC_ACCT_1717,RETAIL,SOUTH
SYNTHETIC_ACCT_1718,RETAIL,WEST
SYNTHETIC_ACCT_1720,WEALTH,NORTH
SYNTHETIC_ACCT_1722,RETAIL,NORTH
SYNTHETIC_ACCT_1723,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1725,RETAIL,EAST
SYNTHETIC_ACCT_1726,WEALTH,NORTH
SYNTHETIC_ACCT_1728,WEALTH,NORTH
SYNTHETIC_ACCT_1730,WEALTH,WEST
SYNTHETIC_ACCT_1732,STUDENT,SOUTH
SYNTHETIC_ACCT_1733,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1734,RETAIL,EAST
SYNTHETIC_ACCT_1736,STUDENT,NORTH
SYNTHETIC_ACCT_1737,WEALTH,SOUTH
SYNTHETIC_ACCT_1739,RETAIL,WEST
SYNTHETIC_ACCT_1740,STUDENT,EAST
SYNTHETIC_ACCT_1742,STUDENT,SOUTH
SYNTHETIC_ACCT_1743,WEALTH,NORTH
SYNTHETIC_ACCT_1744,RETAIL,SOUTH
SYNTHETIC_ACCT_1745,WEALTH,WEST
SYNTHETIC_ACCT_1746,STUDENT,EAST
SYNTHETIC_ACCT_1748,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1749,STUDENT,SOUTH
SYNTHETIC_ACCT_1751,WEALTH,EAST
SYNTHETIC_ACCT_1752,RETAIL,WEST
SYNTHETIC_ACCT_1753,RETAIL,WEST
SYNTHETIC_ACCT_1754,STUDENT,WEST
SYNTHETIC_ACCT_1755,RETAIL,WEST
SYNTHETIC_ACCT_1756,WEALTH,NORTH
SYNTHETIC_ACCT_1757,STUDENT,NORTH
SYNTHETIC_ACCT_1758,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1761,STUDENT,WEST
SYNTHETIC_ACCT_1762,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1763,WEALTH,SOUTH
SYNTHETIC_ACCT_1765,STUDENT,EAST
SYNTHETIC_ACCT_1766,RETAIL,NORTH
SYNTHETIC_ACCT_1767,RETAIL,EAST
SYNTHETIC_ACCT_1769,STUDENT,EAST
SYNTHETIC_ACCT_1771,RETAIL,SOUTH
SYNTHETIC_ACCT_1772,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1773,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1774,RETAIL,NORTH
SYNTHETIC_ACCT_1775,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1776,STUDENT,WEST
SYNTHETIC_ACCT_1777,STUDENT,WEST
SYNTHETIC_ACCT_1778,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1779,STUDENT,EAST
SYNTHETIC_ACCT_1780,STUDENT,NORTH
SYNTHETIC_ACCT_1781,RETAIL,WEST
SYNTHETIC_ACCT_1782,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1783,RETAIL,WEST
SYNTHETIC_ACCT_1784,STUDENT,EAST
SYNTHETIC_ACCT_1785,RETAIL,EAST
SYNTHETIC_ACCT_1786,RETAIL,WEST
SYNTHETIC_ACCT_1788,RETAIL,WEST
SYNTHETIC_ACCT_1789,RETAIL,NORTH
SYNTHETIC_ACCT_1792,WEALTH,WEST
SYNTHETIC_ACCT_1794,STUDENT,NORTH
SYNTHETIC_ACCT_1796,STUDENT,WEST
SYNTHETIC_ACCT_1799,WEALTH,SOUTH
SYNTHETIC_ACCT_1800,WEALTH,SOUTH
SYNTHETIC_ACCT_1801,RETAIL,EAST
SYNTHETIC_ACCT_1802,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1804,RETAIL,WEST
SYNTHETIC_ACCT_1805,WEALTH,SOUTH
SYNTHETIC_ACCT_1806,WEALTH,EAST
SYNTHETIC_ACCT_1807,STUDENT,SOUTH
SYNTHETIC_ACCT_1809,WEALTH,SOUTH
SYNTHETIC_ACCT_1810,STUDENT,NORTH
SYNTHETIC_ACCT_1811,RETAIL,SOUTH
SYNTHETIC_ACCT_1812,STUDENT,SOUTH
SYNTHETIC_ACCT_1813,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1814,RETAIL,NORTH
SYNTHETIC_ACCT_1815,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1816,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1818,WEALTH,SOUTH
SYNTHETIC_ACCT_1819,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1820,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1821,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1822,WEALTH,EAST
