account_id,min_closing_balance,max_closing_balance
SYNTHETIC_ACCT_1036,18315.05,42987.55
SYNTHETIC_ACCT_1037,3217.08,22182.71
SYNTHETIC_ACCT_1038,22491.08,46697.18
SYNTHETIC_ACCT_1039,46033.21,66741.92
SYNTHETIC_ACCT_1040,11808.36,28498.68
SYNTHETIC_ACCT_1041,32849.43,53722.64
SYNTHETIC_ACCT_1042,18288.05,43322.59
SYNTHETIC_ACCT_1043,30886.7,61378.36
SYNTHETIC_ACCT_1044,48483.44,74135.49
SYNTHETIC_ACCT_1045,7760.18,30619.96
SYNTHETIC_ACCT_1046,46064.48,68638.25
SYNTHETIC_ACCT_1047,3100.37,22827.09
SYNTHETIC_ACCT_1048,5678.37,27690.92
SYNTHETIC_ACCT_1049,28616.36,55659.73
SYNTHETIC_ACCT_1050,955.69,26800.53
SYNTHETIC_ACCT_1051,21707.4,35100.26
SYNTHETIC_ACCT_1052,49541.8,73717.44
SYNTHETIC_ACCT_1053,38022.73,58571.23
SYNTHETIC_ACCT_1054,38435.58,59935.08
SYNTHETIC_ACCT_1055,20774.01,45978.86
SYNTHETIC_ACCT_1056,32378.01,58881.03
SYNTHETIC_ACCT_1057,31835.92,50300.87
SYNTHETIC_ACCT_1058,6962.88,32649.32
SYNTHETIC_ACCT_1059,38630.1,62690.37
SYNTHETIC_ACCT_1060,18911.63,37691.67
SYNTHETIC_ACCT_1061,47485.42,64507.26
SYNTHETIC_ACCT_1062,21545.8,41624.82
SYNTHETIC_ACCT_1063,19996.79,40142.45
SYNTHETIC_ACCT_1064,37909.52,61051.38
SYNTHETIC_ACCT_1065,12291.17,35284.84
SYNTHETIC_ACCT_1066,6349.57,29630.95
SYNTHETIC_ACCT_1067,5798.24,31234.02
SYNTHETIC_ACCT_1068,39412.84,62071.58
SYNTHETIC_ACCT_1069,10396.76,30462.68
SYNTHETIC_ACCT_1070,27895.44,39690.35
SYNTHETIC_ACCT_1071,26460.67,47951.19
SYNTHETIC_ACCT_1072,20526.96,42126.49
SYNTHETIC_ACCT_1073,19172.58,41637.85
SYNTHETIC_ACCT_1074,20406.89,48188.49
SYNTHETIC_ACCT_1075,35504.27,59461.27
SYNTHETIC_ACCT_1076,27564.92,45115.43
SYNTHETIC_ACCT_1077,25759.63,54267.91
SYNTHETIC_ACCT_1078,44983.68,63831.87
SYNTHETIC_ACCT_1079,25476.35,49551.92
SYNTHETIC_ACCT_1080,19596.69,49800.78
SYNTHETIC_ACCT_1081,15355.47,36058.37
SYNTHETIC_ACCT_1082,6412.13,29810.94
SYNTHETIC_ACCT_1083,49184.23,71368.04
SYNTHETIC_ACCT_1084,25304.56,43088.3
SYNTHETIC_ACCT_1085,31945.03,57551.81
SYNTHETIC_ACCT_1086,46966.86,70750.67
SYNTHETIC_ACCT_1087,42202.7,59205.77
SYNTHETIC_ACCT_1088,44639.68,70194.67
SYNTHETIC_ACCT_1089,32684.38,57143.85
SYNTHETIC_ACCT_1090,5259.59,32431.28
SYNTHETIC_ACCT_1091,4312.22,18144.71
SYNTHETIC_ACCT_1092,10400.59,33637.09
SYNTHETIC_ACCT_1093,37577.54,52119.02
SYNTHETIC_ACCT_1094,16278.98,36853.84
SYNTHETIC_ACCT_1095,27456.9,50997.82
SYNTHETIC_ACCT_1096,2790.11,21508.27
SYNTHETIC_ACCT_1097,2115.85,28177.62
SYNTHETIC_ACCT_1098,11797.19,36823.19
SYNTHETIC_ACCT_1099,29283.02,51970.92
SYNTHETIC_ACCT_1100,36676.72,58390.44
SYNTHETIC_ACCT_1101,23885.86,46392.11
SYNTHETIC_ACCT_1102,33755.67,48417.99
SYNTHETIC_ACCT_1103,38339.47,61330.86
SYNTHETIC_ACCT_1104,2255.19,25924.0
SYNTHETIC_ACCT_1105,10874.19,29713.07
SYNTHETIC_ACCT_1106,48563.17,77381.92
SYNTHETIC_ACCT_1107,36369.42,58834.73
SYNTHETIC_ACCT_1108,8917.57,36288.91
SYNTHETIC_ACCT_1109,42593.63,62457.67
SYNTHETIC_ACCT_1110,31587.33,54212.69
SYNTHETIC_ACCT_1111,22397.6,42886.83
SYNTHETIC_ACCT_1112,25326.15,51146.06
SYNTHETIC_ACCT_1113,28786.31,50685.26
SYNTHETIC_ACCT_1114,45081.55,67405.68
SYNTHETIC_ACCT_1115,29892.68,49999.04
SYNTHETIC_ACCT_1116,43057.47,63979.32
SYNTHETIC_ACCT_1117,15480.17,37783.04
SYNTHETIC_ACCT_1118,37618.83,56205.2
SYNTHETIC_ACCT_1119,38821.02,67722.34
SYNTHETIC_ACCT_1120,17322.36,39671.55
SYNTHETIC_ACCT_1121,20662.15,37286.41
SYNTHETIC_ACCT_1122,25889.57,50737.32
SYNTHETIC_ACCT_1123,28527.67,58837.81
SYNTHETIC_ACCT_1124,48310.63,68245.32
SYNTHETIC_ACCT_1125,9652.09,27237.5
SYNTHETIC_ACCT_1126,13440.81,40352.64
SYNTHETIC_ACCT_1127,37650.33,59369.57
SYNTHETIC_ACCT_1128,19849.49,44352.29
SYNTHETIC_ACCT_1129,17628.71,32930.11
SYNTHETIC_ACCT_1130,9874.89,35792.61
SYNTHETIC_ACCT_1131,13766.27,43624.53
SYNTHETIC_ACCT_1132,25447.08,49320.06
SYNTHETIC_ACCT_1133,14283.72,32692.97
SYNTHETIC_ACCT_1134,4518.43,28037.4
SYNTHETIC_ACCT_1135,7830.09,33588.36
SYNTHETIC_ACCT_1136,301.01,24056.58
SYNTHETIC_ACCT_1137,14435.48,40109.3
SYNTHETIC_ACCT_1138,18011.09,41259.12
SYNTHETIC_ACCT_1139,48584.57,72482.68
SYNTHETIC_ACCT_1140,31900.16,51274.58
SYNTHETIC_ACCT_1141,46130.98,64358.67
SYNTHETIC_ACCT_1142,16062.56,44807.91
SYNTHETIC_ACCT_1143,2790.77,24075.35
SYNTHETIC_ACCT_1144,5610.8,29017.88
SYNTHETIC_ACCT_1145,23534.16,47537.23
SYNTHETIC_ACCT_1146,32464.66,48010.72
SYNTHETIC_ACCT_1147,4122.94,25977.68
SYNTHETIC_ACCT_1148,2597.87,27527.08
SYNTHETIC_ACCT_1149,32445.7,50271.11
SYNTHETIC_ACCT_1150,6523.52,27181.95
SYNTHETIC_ACCT_1151,40669.45,69259.05
SYNTHETIC_ACCT_1152,18254.77,42205.43
SYNTHETIC_ACCT_1153,1503.82,26171.45
SYNTHETIC_ACCT_1154,44725.22,60507.26
SYNTHETIC_ACCT_1155,36801.66,56148.5
SYNTHETIC_ACCT_1156,1234.74,29942.83
SYNTHETIC_ACCT_1157,47742.62,72610.91
SYNTHETIC_ACCT_1158,1674.36,28456.37
SYNTHETIC_ACCT_1159,33811.61,60929.28
SYNTHETIC_ACCT_1160,41650.66,66064.69
SYNTHETIC_ACCT_1161,13788.48,37165.55
SYNTHETIC_ACCT_1162,15859.66,44831.96
SYNTHETIC_ACCT_1163,31350.77,54968.78
SYNTHETIC_ACCT_1164,37615.16,59543.41
SYNTHETIC_ACCT_1165,39853.48,64423.39
SYNTHETIC_ACCT_1166,30478.24,46215.71
SYNTHETIC_ACCT_1167,49043.26,74502.91
SYNTHETIC_ACCT_1168,38817.25,70183.82
SYNTHETIC_ACCT_1169,27643.12,49847.81
SYNTHETIC_ACCT_1170,21719.71,47886.01
SYNTHETIC_ACCT_1171,20056.86,37939.46
SYNTHETIC_ACCT_1172,23899.22,52698.82
SYNTHETIC_ACCT_1173,1296.5,26218.45
SYNTHETIC_ACCT_1174,37188.04,62442.84
SYNTHETIC_ACCT_1175,37731.16,68239.01
SYNTHETIC_ACCT_1176,4430.0,25650.51
SYNTHETIC_ACCT_1177,12261.7,36195.81
SYNTHETIC_ACCT_1178,46811.29,68367.03
SYNTHETIC_ACCT_1179,22899.45,47761.25
SYNTHETIC_ACCT_1180,33853.51,51126.8
SYNTHETIC_ACCT_1181,20548.54,37043.39
SYNTHETIC_ACCT_1182,25497.48,48842.04
SYNTHETIC_ACCT_1183,42117.82,63964.33
SYNTHETIC_ACCT_1184,26409.3,56756.54
SYNTHETIC_ACCT_1185,19803.56,44824.81
SYNTHETIC_ACCT_1186,12350.82,28727.94
SYNTHETIC_ACCT_1187,41075.23,63843.89
SYNTHETIC_ACCT_1188,9410.62,27933.28
SYNTHETIC_ACCT_1189,29156.97,53965.01
SYNTHETIC_ACCT_1190,4351.71,28499.36
SYNTHETIC_ACCT_1191,42559.23,71461.74
SYNTHETIC_ACCT_1192,14487.22,37155.99
SYNTHETIC_ACCT_1193,46102.44,67504.51
SYNTHETIC_ACCT_1194,22058.11,44891.8
SYNTHETIC_ACCT_1195,16585.28,36484.91
SYNTHETIC_ACCT_1196,14877.83,28716.47
SYNTHETIC_ACCT_1197,48599.13,72912.12
SYNTHETIC_ACCT_1198,6713.87,32192.23
SYNTHETIC_ACCT_1199,9473.91,32996.49
SYNTHETIC_ACCT_1200,18593.9,41795.19
SYNTHETIC_ACCT_1201,37100.41,56184.94
SYNTHETIC_ACCT_1202,46848.65,68912.21
SYNTHETIC_ACCT_1203,10027.42,26675.82
SYNTHETIC_ACCT_1204,21561.91,36463.14
SYNTHETIC_ACCT_1205,14055.2,38431.46
SYNTHETIC_ACCT_1206,7867.06,31341.43
SYNTHETIC_ACCT_1207,15915.7,36710.29
SYNTHETIC_ACCT_1208,42093.99,64316.88
SYNTHETIC_ACCT_1209,47053.73,63416.74
SYNTHETIC_ACCT_1210,12042.54,27473.45
SYNTHETIC_ACCT_1211,22852.59,47194.0
SYNTHETIC_ACCT_1212,47467.34,67167.04
SYNTHETIC_ACCT_1213,36195.09,57887.29
SYNTHETIC_ACCT_1214,37322.29,53124.58
SYNTHETIC_ACCT_1215,6041.12,32427.94
SYNTHETIC_ACCT_1216,6184.41,21250.79
SYNTHETIC_ACCT_1217,1233.21,24158.6
SYNTHETIC_ACCT_1218,27690.15,47918.29
SYNTHETIC_ACCT_1219,6816.89,26847.6
SYNTHETIC_ACCT_1220,26351.4,51331.19
SYNTHETIC_ACCT_1221,49725.96,75511.35
SYNTHETIC_ACCT_1222,17304.75,42195.86
SYNTHETIC_ACCT_1223,31488.67,52168.15
SYNTHETIC_ACCT_1224,36990.84,64357.35
SYNTHETIC_ACCT_1225,5676.22,26908.64
SYNTHETIC_ACCT_1226,39352.49,70341.73
SYNTHETIC_ACCT_1227,48006.16,75183.66
SYNTHETIC_ACCT_1228,12025.57,34067.75
SYNTHETIC_ACCT_1229,41698.34,62679.77
SYNTHETIC_ACCT_1230,46302.32,71665.2
SYNTHETIC_ACCT_1231,45821.15,69985.77
SYNTHETIC_ACCT_1232,19292.37,38872.02
SYNTHETIC_ACCT_1233,40846.09,68095.14
SYNTHETIC_ACCT_1234,5517.18,24482.28
SYNTHETIC_ACCT_1235,35294.84,58936.96
SYNTHETIC_ACCT_1236,8368.27,33102.83
SYNTHETIC_ACCT_1237,34964.82,60064.75
SYNTHETIC_ACCT_1238,35513.96,64143.77
SYNTHETIC_ACCT_1239,29778.91,52314.73
SYNTHETIC_ACCT_1240,49353.59,74443.22
SYNTHETIC_ACCT_1241,45512.72,73927.36
SYNTHETIC_ACCT_1242,4334.35,27611.9
SYNTHETIC_ACCT_1243,46382.29,62676.93
SYNTHETIC_ACCT_1244,24941.0,41042.32
SYNTHETIC_ACCT_1245,40131.42,60095.47
SYNTHETIC_ACCT_1246,11176.12,31371.28
SYNTHETIC_ACCT_1247,29276.6,48501.55
SYNTHETIC_ACCT_1248,32362.2,48561.69
SYNTHETIC_ACCT_1249,20444.33,52018.62
SYNTHETIC_ACCT_1250,42083.69,61376.34
SYNTHETIC_ACCT_1251,6854.61,28685.54
SYNTHETIC_ACCT_1252,48720.09,73500.5
SYNTHETIC_ACCT_1253,23661.14,47718.14
SYNTHETIC_ACCT_1254,17820.02,44639.28
SYNTHETIC_ACCT_1255,34781.75,58769.91
SYNTHETIC_ACCT_1256,16194.43,41008.05
SYNTHETIC_ACCT_1257,16364.03,39161.8
SYNTHETIC_ACCT_1258,35982.63,54628.99
SYNTHETIC_ACCT_1259,46048.54,73434.14
SYNTHETIC_ACCT_1260,16320.55,37844.03
SYNTHETIC_ACCT_1261,5258.68,19589.33
SYNTHETIC_ACCT_1262,34146.76,60064.21
SYNTHETIC_ACCT_1263,50340.5,68853.74
SYNTHETIC_ACCT_1264,41685.54,63857.75
SYNTHETIC_ACCT_1265,37950.49,56197.92
SYNTHETIC_ACCT_1266,7597.63,32935.42
SYNTHETIC_ACCT_1267,39183.0,62496.53
SYNTHETIC_ACCT_1268,42264.23,75687.1
SYNTHETIC_ACCT_1269,24192.08,46919.28
SYNTHETIC_ACCT_1270,5484.06,26993.93
SYNTHETIC_ACCT_1271,27511.83,48677.36
SYNTHETIC_ACCT_1272,12827.88,40147.4
SYNTHETIC_ACCT_1273,32396.62,45326.88
SYNTHETIC_ACCT_1274,44680.57,75183.78
SYNTHETIC_ACCT_1275,31523.23,52814.46
SYNTHETIC_ACCT_1276,42518.93,59208.42
SYNTHETIC_ACCT_1277,40175.57,60761.8
SYNTHETIC_ACCT_1278,13005.06,35703.24
SYNTHETIC_ACCT_1279,50320.41,70486.3
SYNTHETIC_ACCT_1280,19687.11,39413.16
SYNTHETIC_ACCT_1281,1211.18,23424.59
SYNTHETIC_ACCT_1282,40339.46,68242.77
SYNTHETIC_ACCT_1283,36547.91,62051.64
SYNTHETIC_ACCT_1284,43459.49,71173.18
SYNTHETIC_ACCT_1285,21775.2,40604.01
SYNTHETIC_ACCT_1286,21226.62,41781.42
SYNTHETIC_ACCT_1287,15611.2,33922.34
SYNTHETIC_ACCT_1288,45802.5,67270.69
SYNTHETIC_ACCT_1289,2379.48,26912.58
SYNTHETIC_ACCT_1290,41337.61,64004.25
SYNTHETIC_ACCT_1291,45923.19,71548.03
SYNTHETIC_ACCT_1292,45693.7,70605.1
SYNTHETIC_ACCT_1293,5849.21,26282.89
SYNTHETIC_ACCT_1294,2909.81,22870.74
SYNTHETIC_ACCT_1295,22678.14,49394.41
SYNTHETIC_ACCT_1296,14893.37,37879.35
SYNTHETIC_ACCT_1297,14225.13,29567.97
SYNTHETIC_ACCT_1298,28833.78,48114.88
SYNTHETIC_ACCT_1299,10568.86,26549.14
SYNTHETIC_ACCT_1300,20991.32,41139.7
SYNTHETIC_ACCT_1301,32945.41,56772.66
SYNTHETIC_ACCT_1302,14279.21,45341.2
SYNTHETIC_ACCT_1303,29294.26,51724.58
SYNTHETIC_ACCT_1304,845.21,32478.3
SYNTHETIC_ACCT_1305,33575.41,58681.92
SYNTHETIC_ACCT_1306,37929.53,62189.78
SYNTHETIC_ACCT_1307,1494.67,20336.09
SYNTHETIC_ACCT_1308,49251.6,70839.97
SYNTHETIC_ACCT_1309,18954.95,37497.94
SYNTHETIC_ACCT_1310,22209.04,40216.01
SYNTHETIC_ACCT_1311,27993.61,60921.48
SYNTHETIC_ACCT_1312,1063.71,23584.59
SYNTHETIC_ACCT_1313,47026.85,68980.68
SYNTHETIC_ACCT_1314,7490.89,34794.46
SYNTHETIC_ACCT_1315,43882.7,66374.07
SYNTHETIC_ACCT_1316,24318.62,50792.92
SYNTHETIC_ACCT_1317,6498.16,24510.86
SYNTHETIC_ACCT_1318,441.58,28457.17
SYNTHETIC_ACCT_1319,13896.44,43768.39
SYNTHETIC_ACCT_1320,22852.95,42047.81
SYNTHETIC_ACCT_1321,45302.91,71104.62
SYNTHETIC_ACCT_1322,34142.06,55584.82
SYNTHETIC_ACCT_1323,15817.25,38438.06
SYNTHETIC_ACCT_1324,23887.12,49687.09
SYNTHETIC_ACCT_1325,31751.76,48996.08
SYNTHETIC_ACCT_1326,8549.4,32096.4
SYNTHETIC_ACCT_1327,28062.31,50374.06
SYNTHETIC_ACCT_1328,17856.27,49365.55
SYNTHETIC_ACCT_1329,18291.8,36203.76
SYNTHETIC_ACCT_1330,32723.6,49947.98
SYNTHETIC_ACCT_1331,49020.9,69973.07
SYNTHETIC_ACCT_1332,4874.6,24488.97
SYNTHETIC_ACCT_1333,31916.28,53592.94
SYNTHETIC_ACCT_1334,30350.97,52586.93
SYNTHETIC_ACCT_1335,46987.36,75076.65
SYNTHETIC_ACCT_1336,18050.45,37403.32
SYNTHETIC_ACCT_1337,36008.67,59119.05
SYNTHETIC_ACCT_1338,34997.41,56693.35
SYNTHETIC_ACCT_1339,40593.64,59324.5
SYNTHETIC_ACCT_1340,9865.8,30287.64
SYNTHETIC_ACCT_1341,15865.42,37295.2
SYNTHETIC_ACCT_1342,14937.98,41575.44
SYNTHETIC_ACCT_1343,12918.41,34897.55
SYNTHETIC_ACCT_1344,37563.04,62079.47
SYNTHETIC_ACCT_1345,11021.25,34388.93
SYNTHETIC_ACCT_1346,20271.67,42364.68
SYNTHETIC_ACCT_1347,42752.29,69803.01
SYNTHETIC_ACCT_1348,22384.73,47801.23
SYNTHETIC_ACCT_1349,47199.66,71603.48
SYNTHETIC_ACCT_1350,38152.97,65133.77
SYNTHETIC_ACCT_1351,7047.38,31777.99
SYNTHETIC_ACCT_1352,35018.89,48184.87
SYNTHETIC_ACCT_1353,18931.44,43338.19
SYNTHETIC_ACCT_1354,24918.8,46572.19
SYNTHETIC_ACCT_1355,18224.1,41121.42
SYNTHETIC_ACCT_1356,8719.86,32167.99
SYNTHETIC_ACCT_1357,26728.78,49771.6
SYNTHETIC_ACCT_1358,28399.14,49402.61
SYNTHETIC_ACCT_1359,4158.0,21321.31
SYNTHETIC_ACCT_1360,44544.92,66771.66
SYNTHETIC_ACCT_1361,23401.26,38166.79
SYNTHETIC_ACCT_1362,14561.91,37673.08
SYNTHETIC_ACCT_1363,28468.33,54509.74
SYNTHETIC_ACCT_1364,36205.95,58090.52
SYNTHETIC_ACCT_1365,8675.58,27396.76
SYNTHETIC_ACCT_1366,6351.7,27572.62
SYNTHETIC_ACCT_1367,47906.07,73222.49
SYNTHETIC_ACCT_1368,14152.81,40795.75
SYNTHETIC_ACCT_1369,4208.59,29805.71
SYNTHETIC_ACCT_1370,9737.49,28816.22
SYNTHETIC_ACCT_1371,792.75,20196.25
SYNTHETIC_ACCT_1372,40884.42,60715.78
SYNTHETIC_ACCT_1373,31826.36,49530.41
SYNTHETIC_ACCT_1374,9404.51,31385.9
SYNTHETIC_ACCT_1375,16290.49,41738.94
SYNTHETIC_ACCT_1376,37708.23,65405.34
SYNTHETIC_ACCT_1377,49866.62,66705.68
SYNTHETIC_ACCT_1378,46237.0,66098.5
SYNTHETIC_ACCT_1379,14382.97,39023.66
SYNTHETIC_ACCT_1380,14710.64,49011.84
SYNTHETIC_ACCT_1381,4230.07,25812.34
SYNTHETIC_ACCT_1382,34994.95,57039.12
SYNTHETIC_ACCT_1383,29835.22,54058.14
SYNTHETIC_ACCT_1384,42174.22,69092.71
SYNTHETIC_ACCT_1385,8122.27,35546.8
SYNTHETIC_ACCT_1386,14294.68,31510.55
SYNTHETIC_ACCT_1387,23734.92,52360.6
SYNTHETIC_ACCT_1388,6462.63,30352.43
SYNTHETIC_ACCT_1389,29565.34,54068.4
SYNTHETIC_ACCT_1390,37560.19,65058.13
SYNTHETIC_ACCT_1391,18368.97,41813.8
SYNTHETIC_ACCT_1392,35523.75,63833.75
SYNTHETIC_ACCT_1393,27689.51,52133.95
SYNTHETIC_ACCT_1394,27778.2,55757.42
SYNTHETIC_ACCT_1395,17406.75,45899.54
SYNTHETIC_ACCT_1396,37938.85,58950.69
SYNTHETIC_ACCT_1397,20150.05,42848.84
SYNTHETIC_ACCT_1398,9364.6,30915.79
SYNTHETIC_ACCT_1399,10135.72,26634.21
SYNTHETIC_ACCT_1400,18647.01,38500.44
SYNTHETIC_ACCT_1401,12669.72,40098.3
SYNTHETIC_ACCT_1402,15792.58,33427.8
SYNTHETIC_ACCT_1403,42886.37,67050.0
SYNTHETIC_ACCT_1404,44972.79,64738.71
SYNTHETIC_ACCT_1405,18425.59,43645.26
SYNTHETIC_ACCT_1406,25064.51,42315.05
SYNTHETIC_ACCT_1407,29863.24,53425.34
SYNTHETIC_ACCT_1408,11942.09,32915.75
SYNTHETIC_ACCT_1409,48549.63,66945.55
SYNTHETIC_ACCT_1410,15587.69,39308.61
SYNTHETIC_ACCT_1411,22324.21,43768.04
SYNTHETIC_ACCT_1412,21986.49,32686.16
SYNTHETIC_ACCT_1413,7326.16,30890.49
SYNTHETIC_ACCT_1414,49517.82,78780.28
SYNTHETIC_ACCT_1415,6224.99,31371.72
SYNTHETIC_ACCT_1416,18482.64,41201.51
SYNTHETIC_ACCT_1417,39435.77,63929.95
SYNTHETIC_ACCT_1418,35753.38,59551.19
SYNTHETIC_ACCT_1419,46839.05,68274.05
SYNTHETIC_ACCT_1420,44592.98,60412.49
SYNTHETIC_ACCT_1421,45130.01,69548.73
SYNTHETIC_ACCT_1422,42806.08,67546.79
SYNTHETIC_ACCT_1423,18383.36,32669.19
SYNTHETIC_ACCT_1424,20905.68,52260.69
SYNTHETIC_ACCT_1425,27972.61,53015.11
SYNTHETIC_ACCT_1426,48467.56,72072.66
SYNTHETIC_ACCT_1427,43686.95,67707.57
SYNTHETIC_ACCT_1428,35370.18,56308.07
SYNTHETIC_ACCT_1429,25954.4,45794.37
SYNTHETIC_ACCT_1430,47755.73,65334.58
SYNTHETIC_ACCT_1431,9308.11,33493.16
SYNTHETIC_ACCT_1432,34013.23,54678.69
SYNTHETIC_ACCT_1433,34480.57,59531.22
SYNTHETIC_ACCT_1434,47969.65,71578.19
SYNTHETIC_ACCT_1435,14275.33,30585.07
SYNTHETIC_ACCT_1436,28669.08,47624.49
SYNTHETIC_ACCT_1437,15173.59,41184.78
SYNTHETIC_ACCT_1438,43165.26,69829.02
SYNTHETIC_ACCT_1439,13012.16,35000.52
SYNTHETIC_ACCT_1440,5366.82,29042.56
SYNTHETIC_ACCT_1441,38564.64,54506.5
SYNTHETIC_ACCT_1442,46665.57,79055.95
SYNTHETIC_ACCT_1443,43087.91,65195.61
SYNTHETIC_ACCT_1444,4771.07,30970.75
SYNTHETIC_ACCT_1445,16951.73,40492.91
SYNTHETIC_ACCT_1446,35336.59,56789.35
SYNTHETIC_ACCT_1447,17604.92,33483.73
SYNTHETIC_ACCT_1448,6727.41,27816.0
SYNTHETIC_ACCT_1449,15195.04,39701.82
SYNTHETIC_ACCT_1450,6245.93,22896.68
SYNTHETIC_ACCT_1451,50293.57,72790.58
SYNTHETIC_ACCT_1452,4419.2,29159.08
SYNTHETIC_ACCT_1453,47951.54,69189.42
SYNTHETIC_ACCT_1454,-135.07,21279.43
SYNTHETIC_ACCT_1455,42333.2,63668.24
SYNTHETIC_ACCT_1456,12958.73,31944.22
SYNTHETIC_ACCT_1457,38398.75,59403.13
SYNTHETIC_ACCT_1458,23077.6,43273.48
SYNTHETIC_ACCT_1459,11588.57,30931.68
SYNTHETIC_ACCT_1460,27747.2,49591.31
SYNTHETIC_ACCT_1461,26836.92,43896.27
SYNTHETIC_ACCT_1462,4673.71,29079.74
SYNTHETIC_ACCT_1463,49877.77,69447.87
SYNTHETIC_ACCT_1464,23729.67,45498.34
SYNTHETIC_ACCT_1465,31450.35,52872.7
SYNTHETIC_ACCT_1466,32783.04,47790.95
SYNTHETIC_ACCT_1467,41566.55,59381.89
SYNTHETIC_ACCT_1468,33764.2,54631.6
SYNTHETIC_ACCT_1469,14495.66,38824.38
SYNTHETIC_ACCT_1470,9551.76,32487.13
SYNTHETIC_ACCT_1471,15761.58,34320.09
SYNTHETIC_ACCT_1472,30381.09,50472.67
SYNTHETIC_ACCT_1473,29887.72,51103.71
SYNTHETIC_ACCT_1474,19054.61,42667.88
SYNTHETIC_ACCT_1475,24734.01,51434.65
SYNTHETIC_ACCT_1476,7575.12,30821.51
SYNTHETIC_ACCT_1477,33331.04,63045.7
SYNTHETIC_ACCT_1478,23376.65,43796.4
SYNTHETIC_ACCT_1479,22642.28,51863.33
SYNTHETIC_ACCT_1480,30133.83,46804.67
SYNTHETIC_ACCT_1481,5907.57,31955.84
SYNTHETIC_ACCT_1482,34378.12,57473.46
SYNTHETIC_ACCT_1483,37953.95,58529.65
SYNTHETIC_ACCT_1484,9899.14,26412.39
SYNTHETIC_ACCT_1485,40034.3,61815.65
SYNTHETIC_ACCT_1486,37677.81,63793.39
SYNTHETIC_ACCT_1487,21835.16,39500.49
SYNTHETIC_ACCT_1488,28152.47,46003.44
SYNTHETIC_ACCT_1489,25895.95,42247.7
SYNTHETIC_ACCT_1490,37086.46,54097.83
SYNTHETIC_ACCT_1491,10206.84,30259.76
SYNTHETIC_ACCT_1492,4235.2,29016.81
SYNTHETIC_ACCT_1493,6024.74,29208.08
SYNTHETIC_ACCT_1494,19650.95,37439.39
SYNTHETIC_ACCT_1495,10450.37,30948.59
SYNTHETIC_ACCT_1496,15153.65,33147.49
SYNTHETIC_ACCT_1497,22940.45,44705.6
SYNTHETIC_ACCT_1498,12381.51,44739.01
SYNTHETIC_ACCT_1499,620.32,24746.86
SYNTHETIC_ACCT_1500,39195.25,67089.34
SYNTHETIC_ACCT_1501,9948.52,32252.31
SYNTHETIC_ACCT_1502,4353.47,30824.78
SYNTHETIC_ACCT_1503,47215.39,65793.03
SYNTHETIC_ACCT_1504,49716.79,71623.05
SYNTHETIC_ACCT_1505,34369.37,56266.57
SYNTHETIC_ACCT_1506,25150.68,52151.89
SYNTHETIC_ACCT_1507,44295.3,73257.26
SYNTHETIC_ACCT_1508,30412.95,57859.23
SYNTHETIC_ACCT_1509,14856.2,37466.67
SYNTHETIC_ACCT_1510,27794.6,48366.15
SYNTHETIC_ACCT_1511,26063.65,48224.34
SYNTHETIC_ACCT_1512,3964.63,33326.22
SYNTHETIC_ACCT_1513,17733.63,35825.66
SYNTHETIC_ACCT_1514,2936.58,24559.25
SYNTHETIC_ACCT_1515,32931.59,52792.44
SYNTHETIC_ACCT_1516,48342.83,72898.95
SYNTHETIC_ACCT_1517,47388.44,71112.9
SYNTHETIC_ACCT_1518,34557.76,57215.27
SYNTHETIC_ACCT_1519,5692.86,25123.05
SYNTHETIC_ACCT_1520,11769.42,30490.8
SYNTHETIC_ACCT_1521,36326.65,61237.91
SYNTHETIC_ACCT_1522,18049.75,32626.49
SYNTHETIC_ACCT_1523,12046.22,35793.14
SYNTHETIC_ACCT_1524,29811.84,57070.28
SYNTHETIC_ACCT_1525,14120.44,40016.44
SYNTHETIC_ACCT_1526,11622.36,34533.25
SYNTHETIC_ACCT_1527,49708.26,68079.19
SYNTHETIC_ACCT_1528,42532.17,61206.39
SYNTHETIC_ACCT_1529,32132.56,53013.42
SYNTHETIC_ACCT_1530,22711.63,45365.64
SYNTHETIC_ACCT_1531,1821.57,24223.97
SYNTHETIC_ACCT_1532,2254.46,22485.38
SYNTHETIC_ACCT_1533,414.59,13401.32
SYNTHETIC_ACCT_1534,27306.14,45284.27
SYNTHETIC_ACCT_1535,33089.99,54456.58
SYNTHETIC_ACCT_1536,12536.73,34377.56
SYNTHETIC_ACCT_1537,32019.77,48822.33
SYNTHETIC_ACCT_1538,11065.92,32850.64
SYNTHETIC_ACCT_1539,3204.33,27642.48
SYNTHETIC_ACCT_1540,16985.74,41157.76
SYNTHETIC_ACCT_1541,49689.77,74005.34
SYNTHETIC_ACCT_1542,29184.89,54246.69
SYNTHETIC_ACCT_1543,21419.94,45445.66
SYNTHETIC_ACCT_1544,9291.86,25053.1
SYNTHETIC_ACCT_1545,4549.31,23635.88
SYNTHETIC_ACCT_1546,13169.46,38160.85
SYNTHETIC_ACCT_1547,34435.31,53025.89
SYNTHETIC_ACCT_1548,42489.01,61647.46
SYNTHETIC_ACCT_1549,46013.64,67377.99
SYNTHETIC_ACCT_1550,43256.95,65815.54
SYNTHETIC_ACCT_1551,18234.32,49912.46
SYNTHETIC_ACCT_1552,317.43,23009.19
SYNTHETIC_ACCT_1553,13328.49,33375.81
